Invalid_cited_DOI,Cleaned_prefix_DOI
10.1016/j.biortech.2010.07.102.http://dx.doi.org/10.1016/j.biortech.2010.07.102,10.1016/j.biortech.2010.07.102
10.1007/s00253-012-4552-8.http://dx.doi.org/10.1007/s00253-012-4552-8,10.1007/s00253-012-4552-8
10.1046/j.1365-2745.2002.00715.x.http://dx.doi.org/10.1046/j.1365-2745.2002.00715.x,10.1046/j.1365-2745.2002.00715.x
10.1002/smll.200400155.http://dx.doi.org/10.1002/smll.200400155,10.1002/smll.200400155
10.1016/j.atmosenv.2010.09.065.http://dx.doi.org/10.1016/j.atmosenv.2010.09.065,10.1016/j.atmosenv.2010.09.065
10.1021/jo00128a018.http://dx.doi.org/10.1021/jo00128a018,10.1021/jo00128a018
10.1021/jf025542+.http://dx.doi.org/10.1021/jf025542+,10.1021/jf025542+
10.1016/j.radmeas.2012.09.001.http://dx.doi.org/10.1016/j.radmeas.2012.09.001,10.1016/j.radmeas.2012.09.001
10.1039/c1cy00359c.http://dx.doi.org/10.1039/c1cy00359c,10.1039/c1cy00359c
10.1021/jo01174a007.http://dx.doi.org/10.1021/jo01174a007,10.1021/jo01174a007
10.1016/j.fuel.2011.08.021.http://dx.doi.org/10.1016/j.fuel.2011.08.021,10.1016/j.fuel.2011.08.021
10.1016/j.catcom.2008.01.031.http://dx.doi.org/10.1016/j.catcom.2008.01.031,10.1016/j.catcom.2008.01.031
10.1007/s11814-007-0047-1.http://dx.doi.org/10.1007/s11814-007-0047-1,10.1007/s11814-007-0047-1
10.1016/j.poly.2008.11.024.http://dx.doi.org/10.1016/j.poly.2008.11.024,10.1016/j.poly.2008.11.024
10.1021/ci050077c.http://dx.doi.org/10.1021/ci050077c,10.1021/ci050077c
10.1016/j.jfca.2007.03.002.http://dx.doi.org/10.1016/j.jfca.2007.03.002,10.1016/j.jfca.2007.03.002
10.1016/j.farmac.2004.07.001.http://dx.doi.org/10.1016/j.farmac.2004.07.001,10.1016/j.farmac.2004.07.001
10.1016/j.jaap.2007.03.007.http://dx.doi.org/10.1016/j.jaap.2007.03.007,10.1016/j.jaap.2007.03.007
10.1046/j.1365-3024.2000.00328.xhttp://dx.doi.org/10.1046/j.1365-3024.2000.00328.x,10.1046/j.1365-3024.2000.00328.x
10.1021/ja9617247.http://dx.doi.org/10.1021/ja9617247,10.1021/ja9617247
10.1177/8756087906067324.http://dx.doi.org/10.1177/8756087906067324,10.1177/8756087906067324
10.1007/s00223-005-0060-5.http://dx.doi.org/10.1007/s00223-005-0060-5,10.1007/s00223-005-0060-5
10.1002/bbb.205.http://dx.doi.org/10.1002/bbb.205,10.1002/bbb.205
10.1016/0020-7519(75)90067-3http://dx.doi.org/10.1016/0020-7519(75)90067-3,10.1016/0020-7519(75)90067-3
10.1016/j.tet.2006.11.023.http://dx.doi.org/10.1016/j.tet.2006.11.023,10.1016/j.tet.2006.11.023
10.2307/3284227.http://dx.doi.org/10.2307/3284227,10.2307/3284227
10.1016/0308-8146(80)90065-5.http://dx.doi.org/10.1016/0308-8146(80)90065-5,10.1016/0308-8146(80)90065-5
10.1016/j.seppur.2008.07.001.http://dx.doi.org/10.1016/j.seppur.2008.07.001,10.1016/j.seppur.2008.07.001
10.1111/j.1095-8649.1970.tb03252.x.http://dx.doi.org/10.1111/j.1095-8649.1970.tb03252.x,10.1111/j.1095-8649.1970.tb03252.x
10.1021/ja2008906.http://dx.doi.org/10.1021/ja2008906,10.1021/ja2008906
10.1080/03601234.2011.540528http://dx.doi.org/10.1080/03601234.2011.540528,10.1080/03601234.2011.540528
10.1016/j.combustflame.2011.04.015.http://dx.doi.org/10.1016/j.combustflame.2011.04.015,10.1016/j.combustflame.2011.04.015
10.1016/s0378-1097(01)00439-6.http://dx.doi.org/10.1111/j.1574-6968.2001.tb10921.x,10.1111/j.1574-6968.2001.tb10921.x
10.2478/s11686-009-0028-0http://dx.doi.org/10.2478/s11686-009-0028-0,10.2478/s11686-009-0028-0
10.1021/ma200043x.http://dx.doi.org/10.1021/ma200043x,10.1021/ma200043x
10.1039/a708811f.http://dx.doi.org/10.1039/a708811f,10.1039/a708811f
10.1080/00397911.2010.523150.http://dx.doi.org/10.1080/00397911.2010.523150,10.1080/00397911.2010.523150
10.3201/eid1401.070163.http://dx.doi.org/10.3201/eid1401.070163,10.3201/eid1401.070163
10.1016/j.snb.2009.02.017.http://dx.doi.org/10.1016/j.snb.2009.02.017,10.1016/j.snb.2009.02.017
10.1016/j.elecom.2005.10.006.http://dx.doi.org/10.1016/j.elecom.2005.10.006,10.1016/j.elecom.2005.10.006
10.1111/j.1095-8649.1974.tb04569.xhttp://dx.doi.org/10.1111/j.1095-8649.1974.tb04569.x,10.1111/j.1095-8649.1974.tb04569.x
10.1016/j.meatsci.2007.05.011.http://dx.doi.org/10.1016/j.meatsci.2007.05.011,10.1016/j.meatsci.2007.05.011
10.1038/nbt994.http://dx.doi.org/10.1038/nbt994,10.1038/nbt994
10.1016/j.eurpolymj.2004.06.025.http://dx.doi.org/10.1016/j.eurpolymj.2004.06.025,10.1016/j.eurpolymj.2004.06.025
10.1002/jps.2600661008.http://dx.doi.org/10.1002/jps.2600661008,10.1002/jps.2600661008
10.1046/j.1365-2915.1998.00086.x.http://dx.doi.org/10.1046/j.1365-2915.1998.00086.x,10.1046/j.1365-2915.1998.00086.x
10.1016/j.seppur.2009.07.010.http://dx.doi.org/10.1016/j.seppur.2009.07.010,10.1016/j.seppur.2009.07.010
10.1016/j.polymdegradstab.2009.03.001.http://dx.doi.org/10.1016/j.polymdegradstab.2009.03.001,10.1016/j.polymdegradstab.2009.03.001
10.1078/0031-4056-00080http://dx.doi.org/10.1078/0031-4056-00080,10.1078/0031-4056-00080
10.1093/bioinformatics/btg180.http://dx.doi.org/10.1093/bioinformatics/btg180,10.1093/bioinformatics/btg180
10.1016/j.jenvman.2010.11.011.http://dx.doi.org/10.1016/j.jenvman.2010.11.011,10.1016/j.jenvman.2010.11.011
10.1016/j.memsci.2009.11.056.http://dx.doi.org/10.1016/j.memsci.2009.11.056,10.1016/j.memsci.2009.11.056
10.1007/s00044-007-9087-7.http://dx.doi.org/10.1007/s00044-007-9087-7,10.1007/s00044-007-9087-7
10.1021/la050933e.http://dx.doi.org/10.1021/la050933e,10.1021/la050933e
10.1002/fuce.201100130.http://dx.doi.org/10.1002/fuce.201100130,10.1002/fuce.201100130
10.1007/s00894-012-1740-5.http://dx.doi.org/10.1007/s00894-012-1740-5,10.1007/s00894-012-1740-5
10.1039/a705992b.http://dx.doi.org/10.1039/a705992b,10.1039/a705992b
10.1063/1.2053370.http://dx.doi.org/10.1063/1.1997270,10.1063/1.2053370
10.1287/moor.8.2.273.http://dx.doi.org/10.1287/moor.8.2.273,10.1287/moor.8.2.273
10.1002/mrd.1080410307.http://dx.doi.org/10.1002/mrd.1080410307,10.1002/mrd.1080410307
10.1002/smll.200500237.http://dx.doi.org/10.1002/smll.200500237,10.1002/smll.200500237
10.1021/bc0501855.http://dx.doi.org/10.1021/bc0501855,10.1021/bc0501855
10.1016/j.jas.2012.05.001.http://dx.doi.org/10.1016/j.jas.2012.05.001,10.1016/j.jas.2012.05.001
10.1016/j.synthmet.2010.01.012.http://dx.doi.org/10.1016/j.synthmet.2010.01.012,10.1016/j.synthmet.2010.01.012
10.1111/j.1365-3024.1994.tb00354.x.http://dx.doi.org/10.1111/j.1365-3024.1994.tb00354.x,10.1111/j.1365-3024.1994.tb00354.x
10.1007/s10803-005-0039-0.http://dx.doi.org/10.1007/s10803-005-0039-0,10.1007/s10803-005-0039-0
10.1080/01496399108050525.http://dx.doi.org/10.1080/01496399108050525,10.1080/01496399108050525
10.1255/ejms.73.http://dx.doi.org/10.1255/ejms.73,10.1255/ejms.73
10.1002/hlca.200690043.http://dx.doi.org/10.1002/hlca.200690043,10.1002/hlca.200690043
10.1016/j.jcis.2003.08.076.http://dx.doi.org/10.1016/j.jcis.2003.08.076,10.1016/j.jcis.2003.08.076
10.1016/j.ces.2006.12.076.http://dx.doi.org/10.1016/j.ces.2006.12.076,10.1016/j.ces.2006.12.076
10.1021/ie4006657.http://dx.doi.org/10.1021/ie4006657,10.1021/ie4006657
10.1007/s10973-008-9708-5.http://dx.doi.org/10.1007/s10973-008-9708-5,10.1007/s10973-008-9708-5
10.1039/c39820000480.http://dx.doi.org/10.1039/c39820000480,10.1039/c39820000480
10.1007/s00436-010-2026-4.http://dx.doi.org/10.1007/s00436-010-2026-4,10.1007/s00436-010-2026-4
10.1016/j.jnoncrysol.2006.01.043.http://dx.doi.org/10.1016/j.jnoncrysol.2006.01.043,10.1016/j.jnoncrysol.2006.01.043
10.1016/j.ijpara.2006.08.009.http://dx.doi.org/10.1016/j.ijpara.2006.08.009,10.1016/j.ijpara.2006.08.009
10.1016/j.jas.2010.11.004.http://dx.doi.org/10.1016/j.jas.2010.11.004,10.1016/j.jas.2010.11.004
10.1021/cm020385f.http://dx.doi.org/10.1021/cm020385f,10.1021/cm020385f
10.1016/j.microc.2006.05.010.http://dx.doi.org/10.1016/j.microc.2006.05.010,10.1016/j.microc.2006.05.010
10.1021/jf0494027.http://dx.doi.org/10.1021/jf0494027,10.1021/jf0494027
10.1016/0014-4894(68)90068-4.http://dx.doi.org/10.1016/0014-4894(68)90068-4,10.1016/0014-4894(68)90068-4
10.1038/nsb0303-155.http://dx.doi.org/10.1038/nsb0303-155,10.1038/nsb0303-155
10.1016/j.chroma.2003.08.037.http://dx.doi.org/10.1016/j.chroma.2003.08.037,10.1016/j.chroma.2003.08.037
10.1016/j.apcatb.2004.06.022.http://dx.doi.org/10.1016/j.apcatb.2004.06.022,10.1016/j.apcatb.2004.06.022
10.1116/1.2187495.http://dx.doi.org/10.1116/1.2187495,10.1116/1.2187495
10.1021/ja0379363.http://dx.doi.org/10.1021/ja0379363,10.1021/ja0379363
10.1016/j.taap.2007.11.008.http://dx.doi.org/10.1016/j.taap.2007.11.008,10.1016/j.taap.2007.11.008
10.1021/ma50006a072.http://dx.doi.org/10.1021/ma50006a072,10.1021/ma50006a072
10.1002/elsc.201100090.http://dx.doi.org/10.1002/elsc.201100090,10.1002/elsc.201100090
10.1016/j.procbio.2003.09.015.http://dx.doi.org/10.1016/j.procbio.2003.09.015,10.1016/j.procbio.2003.09.015
10.1111/j.1749-6632.2002.tb02905.x.http://dx.doi.org/10.1111/j.1749-6632.2002.tb02905.x,10.1111/j.1749-6632.2002.tb02905.x
10.1021/cm981121p.http://dx.doi.org/10.1021/cm981121p,10.1021/cm981121p
10.1016/j.vetpar.2010.02.024.http://dx.doi.org/10.1016/j.vetpar.2010.02.024,10.1016/j.vetpar.2010.02.024
10.1016/j.ab.2004.04.042.http://dx.doi.org/10.1016/j.ab.2004.04.042,10.1016/j.ab.2004.04.042
10.3389/fpls.2013.00200.http://dx.doi.org/10.3389/fpls.2013.00200,10.3389/fpls.2013.00200
10.1016/j.jchromb.2006.05.017.http://dx.doi.org/10.1016/j.jchromb.2006.05.017,10.1016/j.jchromb.2006.05.017
10.1007/s10008-004-0591-0.http://dx.doi.org/10.1007/s10008-004-0591-0,10.1007/s10008-004-0591-0
10.1007/s11998-012-9418-6.http://dx.doi.org/10.1007/s11998-012-9418-6,10.1007/s11998-012-9418-6
10.2478/s11686-012-0029-2.http://dx.doi.org/10.2478/s11686-012-0029-2,10.2478/s11686-012-0029-2
10.1021/ja01298a042.http://dx.doi.org/10.1021/ja01298a042,10.1021/ja01298a042
10.1002/aic.690140608.http://dx.doi.org/10.1002/aic.690140608,10.1002/aic.690140608
10.1371/journal.pntd.0000558.http://dx.doi.org/10.1371/journal.pntd.0000558,10.1371/journal.pntd.0000558
10.1016/j.jhazmat.2010.06.048.http://dx.doi.org/10.1016/j.jhazmat.2010.06.048,10.1016/j.jhazmat.2010.06.048
10.1007/s00894-013-1808-x.http://dx.doi.org/10.1007/s00894-013-1808-x,10.1007/s00894-013-1808-x
10.2478/s11696-009-0090-y.http://dx.doi.org/10.2478/s11696-009-0090-y,10.2478/s11696-009-0090-y
10.1016/0378-5173(83)90064-9.http://dx.doi.org/10.1016/0378-5173(83)90064-9,10.1016/0378-5173(83)90064-9
10.1002/hlca.200790126.http://dx.doi.org/10.1002/hlca.200790126,10.1002/hlca.200790126
10.1021/la102801d.http://dx.doi.org/10.1021/la102801d,10.1021/la102801d
10.1016/j.microc.2008.11.002.http://dx.doi.org/10.1016/j.microc.2008.11.002,10.1016/j.microc.2008.11.002
10.1016/j.saa.2004.06.016.http://dx.doi.org/10.1016/j.saa.2004.06.016,10.1016/j.saa.2004.06.016
10.1021/ac50021a018.http://dx.doi.org/10.1021/ac50021a018,10.1021/ac50021a018
10.1016/j.actbio.2009.03.025.http://dx.doi.org/10.1016/j.actbio.2009.03.025,10.1016/j.actbio.2009.03.025
10.1016/j.jhazmat.2008.07.073.http://dx.doi.org/10.1016/j.jhazmat.2008.07.073,10.1016/j.jhazmat.2008.07.073
10.1016/j.tetlet.2012.07.075.http://dx.doi.org/10.1016/j.tetlet.2012.07.075,10.1016/j.tetlet.2012.07.075
10.1007/s00436-001-0532-0.http://dx.doi.org/10.1007/s00436-001-0532-0,10.1007/s00436-001-0532-0
10.1016/j.dyepig.2006.02.017.http://dx.doi.org/10.1016/j.dyepig.2006.02.017,10.1016/j.dyepig.2006.02.017
10.1021/la1001539.http://dx.doi.org/10.1021/la1001539,10.1021/la1001539
10.1006/jipa.1994.1077.http://dx.doi.org/10.1006/jipa.1994.1077,10.1006/jipa.1994.1077
10.1126/science.1120560.http://dx.doi.org/10.1126/science.1120560,10.1126/science.1120560
10.1016/j.jcat.2005.03.006.http://dx.doi.org/10.1016/j.jcat.2005.03.006,10.1016/j.jcat.2005.03.006
10.1002/anie.199405591.http://dx.doi.org/10.1002/anie.199405591,10.1002/anie.199405591
10.1038/202510a0.http://dx.doi.org/10.1038/202510a0,10.1038/202510a0
10.1093/bioinformatics/btg180.http://dx.doi.org/10.1093/bioinformatics/btg180,10.1093/bioinformatics/btg180
10.1016/j.bpj.2012.12.057.http://dx.doi.org/10.1016/j.bpj.2012.12.057,10.1016/j.bpj.2012.12.057
10.1016/j.tetasy.2005.06.039.http://dx.doi.org/10.1016/j.tetasy.2005.06.039,10.1016/j.tetasy.2005.06.039
10.1021/jm049326z.http://dx.doi.org/10.1021/jm049326z,10.1021/jm049326z
10.1016/j.nucengdes.2009.04.002.http://dx.doi.org/10.1016/j.nucengdes.2009.04.002,10.1016/j.nucengdes.2009.04.002
10.1016/j.jconrel.2007.07.001.http://dx.doi.org/10.1016/j.jconrel.2007.07.001,10.1016/j.jconrel.2007.07.001
10.1021/jp8079759.http://dx.doi.org/10.1021/jp8079759,10.1021/jp8079759
10.1016/j.meegid.2005.07.002.http://dx.doi.org/10.1016/j.meegid.2005.07.002,10.1016/j.meegid.2005.07.002
10.1016/j.jorganchem.2007.10.005.http://dx.doi.org/10.1016/j.jorganchem.2007.10.005,10.1016/j.jorganchem.2007.10.005
10.1002/chir.20375.http://dx.doi.org/10.1002/chir.20375,10.1002/chir.20375
10.1111/j.1472-4642.2007.00398.x.http://dx.doi.org/10.1111/j.1472-4642.2007.00398.x,10.1111/j.1472-4642.2007.00398.x
10.1021/ja01244a028.http://dx.doi.org/10.1021/ja01244a028,10.1021/ja01244a028
10.1016/j.cattod.2011.06.011.http://dx.doi.org/10.1016/j.cattod.2011.06.011,10.1016/j.cattod.2011.06.011
10.1007/102007064.http://dx.doi.org/10.1007/10_2007_064,10.1007/10_2007_064
10.1021/ma00195a023.http://dx.doi.org/10.1021/ma00195a023,10.1021/ma00195a023
10.1007/s10562-008-9712-1.http://dx.doi.org/10.1007/s10562-008-9712-1,10.1007/s10562-008-9712-1
10.1016/j.micinf.2010.09.013http://dx.doi.org/10.1016/j.micinf.2010.09.013,10.1016/j.micinf.2010.09.013
10.1021/ja301397h.http://dx.doi.org/10.1021/ja301397h,10.1021/ja301397h
10.1007/s11060-005-4897-2.http://dx.doi.org/10.1007/s11060-005-4897-2,10.1007/s11060-005-4897-2
10.2202/1542-6580.1830.http://dx.doi.org/10.2202/1542-6580.1830,10.2202/1542-6580.1830
10.1016/j.seppur.2006.06.024.http://dx.doi.org/10.1016/j.seppur.2006.06.024,10.1016/j.seppur.2006.06.024
10.1016/j.colsurfb.2007.10.001.http://dx.doi.org/10.1016/j.colsurfb.2007.10.001,10.1016/j.colsurfb.2007.10.001
10.1016/0021-9673(95)01026-2.http://dx.doi.org/10.1016/0021-9673(95)01026-2,10.1016/0021-9673(95)01026-2
10.1016/j.polymdegradstab.2008.08.007.http://dx.doi.org/10.1016/j.polymdegradstab.2008.08.007,10.1016/j.polymdegradstab.2008.08.007
10.1016/j.cclet.2007.01.029.http://dx.doi.org/10.1016/j.cclet.2007.01.029,10.1016/j.cclet.2007.01.029
10.1016/j.actbio.2009.04.003.http://dx.doi.org/10.1016/j.actbio.2009.04.003,10.1016/j.actbio.2009.04.003
10.1021/jo0100190.http://dx.doi.org/10.1021/jo0100190,10.1021/jo0100190
10.1016/j.bmc.2004.02.024.http://dx.doi.org/10.1016/j.bmc.2004.02.024,10.1016/j.bmc.2004.02.024
10.2478/s11696-006-0064-2.http://dx.doi.org/10.2478/s11696-006-0064-2,10.2478/s11696-006-0064-2
10.1016/j.watres.2005.03.036.http://dx.doi.org/10.1016/j.watres.2005.03.036,10.1016/j.watres.2005.03.036
10.1016/j.vetpar.2005.11.019http://dx.doi.org/10.1016/j.vetpar.2005.11.019,10.1016/j.vetpar.2005.11.019
10.1016/j.electacta.2006.02.059.http://dx.doi.org/10.1016/j.electacta.2006.02.059,10.1016/j.electacta.2006.02.059
10.1007/s00396-009-2047-7.http://dx.doi.org/10.1007/s00396-009-2047-7,10.1007/s00396-009-2047-7
10.1021/jo01022a063.http://dx.doi.org/10.1021/jo01022a063,10.1021/jo01022a063
10.1007/s00436-009-1601-zhttp://dx.doi.org/10.1007/s00436-009-1601-z,10.1007/s00436-009-1601-z
10.1002/chem.201000506.http://dx.doi.org/10.1002/chem.201000506,10.1002/chem.201000506
10.1039/a700125h.http://dx.doi.org/10.1039/a700125h,10.1039/a700125h
10.1111/j.1095-8649.2007.01725.x.http://dx.doi.org/10.1111/j.1095-8649.2007.01725.x,10.1111/j.1095-8649.2007.01725.x
10.1016/j.catcom.2008.07.010.http://dx.doi.org/10.1016/j.catcom.2008.07.010,10.1016/j.catcom.2008.07.010
10.1021/la101881j.http://dx.doi.org/10.1021/la101881j,10.1021/la101881j
10.1021/jo800800y.http://dx.doi.org/10.1021/jo800800y,10.1021/jo800800y
10.1088/0957-4484/18/11/115607.http://dx.doi.org/10.1088/0957-4484/18/11/115607,10.1088/0957-4484/18/11/115607
10.1016/j.abb.2005.07.019.http://dx.doi.org/10.1016/j.abb.2005.07.019,10.1016/j.abb.2005.07.019
10.1016/j.molstruc.2011.04.041.http://dx.doi.org/10.1016/j.molstruc.2011.04.041,10.1016/j.molstruc.2011.04.041
10.1016/0014-4894(88)90064-1.http://dx.doi.org/10.1016/0014-4894(88)90064-1,10.1016/0014-4894(88)90064-1
10.1002/adma.200306466.http://dx.doi.org/10.1002/adma.200306466,10.1002/adma.200306466
10.1039/b9nr00405j.http://dx.doi.org/10.1039/b9nr00405j,10.1039/b9nr00405j
10.1016/j.ceramint.2007.10.038.http://dx.doi.org/10.1016/j.ceramint.2007.10.038,10.1016/j.ceramint.2007.10.038
10.1016/0166-6851(96)02699-0http://dx.doi.org/10.1016/0166-6851(96)02699-0,10.1016/0166-6851(96)02699-0
10.1016/j.biomaterials.2004.11.036.http://dx.doi.org/10.1016/j.biomaterials.2004.11.036,10.1016/j.biomaterials.2004.11.036
10.1208/s12249-009-9280-8.http://dx.doi.org/10.1208/s12249-009-9280-8,10.1208/s12249-009-9280-8
10.1093/nar/gkj131.http://dx.doi.org/10.1093/nar/gkj131,10.1093/nar/gkj131
10.1016/j.biocon.2008.10.026.http://dx.doi.org/10.1016/j.biocon.2008.10.026,10.1016/j.biocon.2008.10.026
10.1080/10934529.2011.562816.http://dx.doi.org/10.1080/10934529.2011.562816,10.1080/10934529.2011.562816
10.1021/jo00043a030.http://dx.doi.org/10.1021/jo00043a030,10.1021/jo00043a030
10.1021/ac9901541.http://dx.doi.org/10.1021/ac9901541,10.1021/ac9901541
10.1021/la202904g.http://dx.doi.org/10.1021/la202904g,10.1021/la202904g
10.1016/j.atmosenv.2006.03.041.http://dx.doi.org/10.1016/j.atmosenv.2006.03.041,10.1016/j.atmosenv.2006.03.041
10.1016/j.bmc.2007.06.055.http://dx.doi.org/10.1016/j.bmc.2007.06.055,10.1016/j.bmc.2007.06.055
10.1016/j.clay.2008.10.006.http://dx.doi.org/10.1016/j.clay.2008.10.006,10.1016/j.clay.2008.10.006
10.1021/cr010287y.http://dx.doi.org/10.1021/cr010287y,10.1021/cr010287y
10.2478/s11687-007-0027-3http://dx.doi.org/10.2478/s11687-007-0027-3,10.2478/s11687-007-0027-3
10.1021/ie00032a012.http://dx.doi.org/10.1021/ie00032a012,10.1021/ie00032a012
10.1016/j.jhazmat.2009.02.056.http://dx.doi.org/10.1016/j.jhazmat.2009.02.056,10.1016/j.jhazmat.2009.02.056
10.1016/j.micromeso.2006.02.009.http://dx.doi.org/10.1016/j.micromeso.2006.02.009,10.1016/j.micromeso.2006.02.009
10.1016/0379-6779(87)90911-8.http://dx.doi.org/10.1016/0379-6779(87)90911-8,10.1016/0379-6779(87)90911-8
10.2478/s11687-013-013http://dx.doi.org/10.2478/s11687-013-0137-z,10.2478/s11687-013-0137-z
10.1039/a802013b.http://dx.doi.org/10.1039/a802013b,10.1039/a802013b
10.1016/0022-0728(87)80120-1.http://dx.doi.org/10.1016/0022-0728(87)80120-1,10.1016/0022-0728(87)80120-1
10.1149/1.2218791.http://dx.doi.org/10.1149/1.2218791,10.1149/1.2218791
10.1021/ac802513n.http://dx.doi.org/10.1021/ac802513n,10.1021/ac802513n
10.1016/j.tet.2005.05.060.http://dx.doi.org/10.1016/j.tet.2005.05.060,10.1016/j.tet.2005.05.060
10.1098/rsif.2009.0379.http://dx.doi.org/10.1098/rsif.2009.0379,10.1098/rsif.2009.0379
10.1002/anie.199204873.http://dx.doi.org/10.1002/anie.199204873,10.1002/anie.199204873
10.1111/j.1365-2761.1988.tb00546.http://dx.doi.org/10.1111/j.1365-2761.1988.tb00546.x,10.1111/j.1365-2761.1988.tb00546.x
10.1002/ardp.200600151.http://dx.doi.org/10.1002/ardp.200600151,10.1002/ardp.200600151
10.1021/je0301489.http://dx.doi.org/10.1021/je0301489,10.1021/je0301489
10.1111/j.1365-2109.2010.02603.x.http://dx.doi.org/10.1111/j.1365-2109.2010.02603.x,10.1111/j.1365-2109.2010.02603.x
10.1016/j.jorganchem.2007.03.009.http://dx.doi.org/10.1016/j.jorganchem.2007.03.009,10.1016/j.jorganchem.2007.03.009
10.2478/s11696-007-0022-7.http://dx.doi.org/10.2478/s11696-007-0022-7,10.2478/s11696-007-0022-7
10.1007/s12026-008-8076-3.http://dx.doi.org/10.1007/s12026-008-8076-3,10.1007/s12026-008-8076-3
10.1006/jcis.1999.6522.http://dx.doi.org/10.1006/jcis.1999.6522,10.1006/jcis.1999.6522
10.1016/j.matchemphys.2005.03.039.http://dx.doi.org/10.1016/j.matchemphys.2005.03.039,10.1016/j.matchemphys.2005.03.039
10.1016/j.parint.2005.11.055.http://dx.doi.org/10.1016/j.parint.2005.11.055,10.1016/j.parint.2005.11.055
10.1016/j.cageo.2003.11.004.http://dx.doi.org/10.1016/j.cageo.2003.11.004,10.1016/j.cageo.2003.11.004
10.1016/j.tet.2012.05.008.http://dx.doi.org/10.1016/j.tet.2012.05.008,10.1016/j.tet.2012.05.008
10.1016/j.apsusc.2004.12.011.http://dx.doi.org/10.1016/j.apsusc.2004.12.011,10.1016/j.apsusc.2004.12.011
10.1039/b200548b.http://dx.doi.org/10.1039/b200548b,10.1039/b200548b
10.1016/j.powsour.2008.12.125.http://dx.doi.org/10.1016/j.jpowsour.2008.12.125,10.1016/j.powsour.2008.12.125
10.1021/la061064b.http://dx.doi.org/10.1021/la061064b,10.1021/la061064b
10.1016/j.ica.2010.08.001.http://dx.doi.org/10.1016/j.ica.2010.08.001,10.1016/j.ica.2010.08.001
10.2478/s11696-010-0016-8.http://dx.doi.org/10.2478/s11696-010-0016-8,10.2478/s11696-010-0016-8
10.1016/j.eurpolymj.2011.12.005.http://dx.doi.org/10.1016/j.eurpolymj.2011.12.005,10.1016/j.eurpolymj.2011.12.005
10.1021/ol060001h.http://dx.doi.org/10.1021/ol060001h,10.1021/ol060001h
10.1111/j.1445-2197.2006.03775.x.http://dx.doi.org/10.1111/j.1445-2197.2006.03775.x,10.1111/j.1445-2197.2006.03775.x
10.1038/287791a0.http://dx.doi.org/10.1038/287791a0,10.1038/287791a0
10.1021/ma011303w.http://dx.doi.org/10.1021/ma011303w,10.1021/ma011303w
10.2307/3275359.http://dx.doi.org/10.2307/3275359,10.2307/3275359
10.1016/0376-7388(95)00207-3.http://dx.doi.org/10.1016/0376-7388(95)00207-3,10.1016/0376-7388(95)00207-3
10.2478/s11686-010-0002-x.http://dx.doi.org/10.2478/s11686-010-0002-x,10.2478/s11686-010-0002-x
10.1016/j.aca.2006.07.003.http://dx.doi.org/10.1016/j.aca.2006.07.003,10.1016/j.aca.2006.07.003
10.1016/j.rser.2010.07.042.http://dx.doi.org/10.1016/j.rser.2010.07.042,10.1016/j.rser.2010.07.042
10.1002/anie.197301731.http://dx.doi.org/10.1002/anie.197301731,10.1002/anie.197301731
10.1002/ceat.200800607.http://dx.doi.org/10.1002/ceat.200800607,10.1002/ceat.200800607
10.1021/ac902944k.http://dx.doi.org/10.1021/ac902944k,10.1021/ac902944k
10.1021/ic50156a035.http://dx.doi.org/10.1021/ic50156a035,10.1021/ic50156a035
10.1149/1.2055048.http://dx.doi.org/10.1149/1.2055048,10.1149/1.2055048
10.1080/01496499108050490.http://dx.doi.org/10.1080/01496399108050490,10.1080/01496499108050490
10.1073/pnas.0707090104.http://dx.doi.org/10.1073/pnas.0707090104,10.1073/pnas.0707090104
10.2478/s11687-007-0008-6http://dx.doi.org/10.2478/s11687-007-0008-6,10.2478/s11687-007-0008-6
10.1016/j.jaci.2003.10.050http://dx.doi.org/10.1016/j.jaci.2003.10.050,10.1016/j.jaci.2003.10.050
