Valid_citing_DOI,Invalid_cited_DOI,Valid_DOI,Already_valid,Prefix_error,Suffix_error,Other-type_error
10.1144/sp369.4,10.3133/of2007-1047.srp109,,0,0,0,0
10.1119/1.5086275,10.1038/scientificamerican0303-24sp,,0,0,0,0
10.1007/s10546-017-0264-z,10.1387/theoria.779,,0,0,0,0
10.1177/0733464819879015,10.1001/jamaintermed.2013.8738,,0,0,0,0
10.1007/s40336-020-00368-y,10.1002/9781118971147.,10.1002/9781118971147,0,0,1,0
10.1145/3196398.3196428,10.5555/2487085.2487132,,0,0,0,0
10.1007/978-981-13-8759-3_11,10.1111/j.1469-7610.2007.01846,,0,0,0,0
10.1007/978-3-030-49395-0_2,10.1007/978-3-540-87442-3-87,,0,0,0,0
10.1161/circulationaha.106.621649,10.1161/circ.90.2.8044955,,0,0,0,0
10.1215/9780822394815-010,10.3138/9781442682467,10.3138/9781442682467,1,0,0,0
10.1161/01.res.75.4.637,10.1161/res.23.6.789,,0,0,0,0
10.1145/2713168.2713172,10.5555/1788524.1788559,,0,0,0,0
10.1161/01.cir.78.5.1267,10.1161/circ.68.1.6851046,,0,0,0,0
10.1145/3018896.3036371,10.5555/1949317.1949355,,0,0,0,0
10.2307/30142015,10.2307/30129591,,0,0,0,0
10.1161/01.cir.83.3.1125,10.1161/circ.74.3.3742752,,0,0,0,0
10.1177/1065912919845077,10.1186/s12889-016-3891-2.,10.1186/S12889-016-3891-2,0,0,1,0
10.1161/01.str.27.7.1192,10.1161/str.6.2.160,,0,0,0,0
10.7717/peerj.5419,10.1111/j.1462-2920.2011.02472,,0,0,0,0
10.1145/2854946.2854959,10.5555/2457524.2457656,,0,0,0,0
10.1007/s10726-020-09659-1,10.24837/pru.2013.2.106,,0,0,0,0
10.2478/s11687-014-0224-9,10.1016/j.biocontrol.2005.03.023http://dx.doi.org/10.1016/j.biocontrol.2005.03.023,10.1016/J.BIOCONTROL.2005.03.023,0,1,0,0
10.1161/01.cir.101.9.948,10.1161/circ.87.1.8419028,,0,0,0,0
10.3389/fneur.2018.00836,10.1080/23279095.2016.1248765.,10.1080/23279095.2016.1248765,0,0,1,0
10.1080/02703149.2018.1425025,10.1177/153476560832033,,0,0,0,0
10.1080/15230430.2000.12003386,10.1080/00040851.1993.12002976,,0,0,0,0
10.1007/s41976-018-0001-5,10.1126/science.1065863.,10.1126/SCIENCE.1065863,0,0,1,0
10.1038/s41598-019-49315-6,10.1089/scd.2006.0057.,10.1089/SCD.2006.0057,0,0,1,0
10.2478/s11687-014-0224-9,10.1006/jipa.1995.1013http://dx.doi.org/10.1006/jipa.1995.1013,10.1006/JIPA.1995.1013,0,1,0,0
10.1161/01.res.74.3.369,10.1161/res.73.1.8508525,,0,0,0,0
10.24880/maeuvfd.460765,10.1007/s00018-017-2550-9.,10.1007/S00018-017-2550-9,0,0,1,0
10.1161/strokeaha.109.566992,10.1161/str.25.2.8303738,,0,0,0,0
10.1161/hypertensionaha.106.085704,10.1161/res.73.5.8403250,,0,0,0,0
10.14710/jwl.8.1.96-105,10.1016/j.rser.2015.04.132.,10.1016/J.RSER.2015.04.132,0,0,1,0
10.1161/circresaha.111.243956,10.1161/res.86.9.e91,,0,0,0,0
10.1161/01.res.0000061571.49375.e1,10.1161/res.81.5.829,,0,0,0,0
10.1029/2012jd018751,10.1016/j.jqqsrt.2009.03.002,,0,0,0,0
10.1080/17542863.2016.1259339,10.1080/07481187.2011.60446,,0,0,0,0
10.1145/2892208.2892214,10.5555/520549.822777,,0,0,0,0
10.1161/01.cir.0000147613.45259.d1,10.1161/circ.99.6.800,,0,0,0,0
10.4018/978-1-7998-2959-1.ch009,10.25364/04.45:2018.89.2,,0,0,0,0
10.1161/01.atv.21.1.142,10.1161/circ.99.21.2720,,0,0,0,0
10.1080/10837450.2020.1805762,10.4314/tipr.v5i1.14634,,0,0,0,0
10.2478/s11686-013-0178-y,10.1159/000323009.http://dx.doi.org/10.1159/000323009,10.1159/000323009,0,1,0,0
10.1145/2978656,10.5555/1886063.1886122,,0,0,0,0
10.1016/b978-0-12-407710-2.00026-6,10.1200/jco.2006.24.18_suppl.7020,10.1200/jco.2006.24.18_suppl.7020,1,0,0,0
10.1177/0272431612472259,10.1111/1467-8624.ep9510075265,,0,0,0,0
10.1145/2666310.2666387,10.5555/647222.718741,,0,0,0,0
10.1007/s12652-017-0613-2,10.12733/jcis16047,,0,0,0,0
10.1074/jbc.275.10.6824,10.1074/jbc.270.28.17025,,0,0,0,0
10.1017/thg.2012.150,10.23979/fypr.45051,10.23979/fypr.45051,1,0,0,0
10.1002/j.0022-0337.2012.76.9.tb05366.x,10.1002/j.0022-0337.2011.75.3.tb05045.x,10.1002/j.0022-0337.2011.75.3.tb05045.x,1,0,0,0
10.1177/2042018819853761,10.1111/dme.13709.,10.1111/DME.13709,0,0,1,0
10.1161/01.str.0000027439.61501.39,10.1161/str.29.7.1469,,0,0,0,0
10.1161/hypertensionaha.107.090316,10.1161/hyp.37.4.1060,,0,0,0,0
10.1177/0743558416684954,10.1080/15374416.2014.945211.,10.1080/15374416.2014.945211,0,0,1,0
10.1002/2016jc011919,10.1175/1520-0485(2004),,0,0,0,0
10.1145/2967973.2968608,10.5555/2021953.2021969,,0,0,0,0
10.1161/hh2001.097783,10.1161/res.85.7.634,,0,0,0,0
10.1161/01.res.41.1.135,10.1161/res.35.5.793,,0,0,0,0
10.1007/s00477-020-01935-5,10.1007/s00477-017-1498-510.1007/s00477-017-1498-5,,0,0,0,0
10.1177/2049936119864737,10.1111/bcp.13696.,10.1111/BCP.13696,0,0,1,0
10.5175/jswe.2012.200900111,10.2307/j100248,,0,0,0,0
10.1007/s11356-017-8577-5,10.17265/1934-7375/2014.11.005,,0,0,0,0
10.1161/01.hyp.30.1.64,10.1161/res.70.3.1537096,,0,0,0,0
10.3102/0034654311433587,10.1111/j.1750–8606.2010.00140.x,,0,0,0,0
10.1161/strokeaha.107.484030,10.1161/str.32.3.803,,0,0,0,0
10.1161/atvbaha.119.313286,10.1161/circ.103.15.1955,,0,0,0,0
10.35607/kjoa.38.1.201712.004,10.1016/j.joen.2009.04.009.,10.1016/J.JOEN.2009.04.009,0,0,1,0
10.15237/gida.gd19082,10.1016/j.indcrop.2011.09.006.,10.1016/J.INDCROP.2011.09.006,0,0,1,0
10.1161/01.cir.86.6.2011,10.1161/circ.76.2.3111744,,0,0,0,0
10.1161/01.str.0000082483.37127.d0,10.1161/str.28.5.957,,0,0,0,0
10.1161/01.str.0000223048.70103.f1,10.1161/str.24.9.8362432,,0,0,0,0
10.1161/hh0302.104723,10.1161/res.86.1.86,,0,0,0,0
10.1161/strokeaha.107.492348,10.1161/str.19.7.3388452,,0,0,0,0
10.1002/2015wr017736,10.1201/9780429246593,10.1201/9780429246593,1,0,0,0
10.1088/1742-6596/1264/1/012046,10.1007/987-3-662-53081-8,,0,0,0,0
10.1007/s11245-019-09641-w,10.1111/phc3.12437e,,0,0,0,0
10.4161/pri.29021,10.1046/j.1471–4159.2002.01267.x,,0,0,0,0
10.1093/jac/dkp285,10.1059/0003-4819-96-1-11,,0,0,0,0
10.31362/patd.589329,10.5339/gcsp.2014.57.,10.5339/GCSP.2014.57,0,0,1,0
10.1161/01.cir.89.2.836,10.1161/res.61.3.3621499,,0,0,0,0
10.2478/s11696-012-0246-z,10.1002/cmdc.200800109.http://dx.doi.org/10.1002/cmdc.200800109,10.1002/CMDC.200800109,0,1,0,0
10.1145/3219819.3219855,10.5555/1953048.2078186,,0,0,0,0
10.1161/01.res.84.5.571,10.1161/circ.85.3.1311223,,0,0,0,0
10.1161/01.res.81.5.753,10.1161/res.72.3.8431989,,0,0,0,0
10.3389/fneng.2015.00003,10.3389/fnins.2011.0011,,0,0,0,0
10.1145/2788412.2788432,10.5555/832277.834354,,0,0,0,0
10.1007/s00292-016-0184-6,10.1016/j.ejca,,0,0,0,0
10.1007/s11104-018-3796-1,10.1111/1365-2664-1291,,0,0,0,0
10.1145/2602156,10.5555/2014698.2014881,,0,0,0,0
10.1145/2043164.2018465,10.5555/1833515.1833691,,0,0,0,0
10.1088/1748-9326/abbc3b,10.1175/1520-0434(1998)013&lt;0870:atvdoc&gt;2.0.co;2,,0,0,0,0
10.3389/fevo.2020.00024,10.1007/s10905-010-9247-9243,,0,0,0,0
10.1161/circep.116.004937,10.1161/circ.67.6.6851031,,0,0,0,0
10.1007/978-3-319-47829-6_1483-1,10.1093/acprof,,0,0,0,0
10.2478/s11686-007-0032-1,10.1139/cjz-77-9-1439.http://dx.doi.org/10.1139/cjz-77-9-1439,10.1139/CJZ-77-9-1439,0,1,0,0
10.3389/fmicb.2020.01783,10.1007/s00248-004-0093-98,,0,0,0,0
10.1161/strokeaha.112.650523,10.1161/str.31.4.841,,0,0,0,0
10.1161/01.cir.96.9.3233,10.1161/circ.80.4.2571430,,0,0,0,0
10.1161/01.str.0000061888.71524.df,10.1161/str.31.12.3034,,0,0,0,0
10.1161/01.cir.80.5.1421,10.1161/res.50.1.6274542,,0,0,0,0
10.3390/pathogens9110926,10.17420/ap6401.128,,0,0,0,0
10.1161/01.str.0000128528.56009.d4,10.1161/str.31.3.774,,0,0,0,0
10.3389/fgene.2020.616960,10.1186/s13148-019-0749-743,,0,0,0,0
10.1161/01.hyp.23.6.931,10.1161/res.71.4.1325299,,0,0,0,0
10.1515/eces-2017-0032,10.1126/.1213799,,0,0,0,0
10.1161/01.res.0000035245.83233.2a,10.1161/circ.96.12.4333,,0,0,0,0
10.1002/ceat.201600027,10.1016/j.compchemeng.2005.12019,,0,0,0,0
10.1515/aoas-2016-0059,10.5424/73,,0,0,0,0
10.1161/circinterventions.108.799361,10.1161/circ.103.6.897,,0,0,0,0
10.18632/oncotarget.18517,10.1016/j.ccell.2015.03.00810.1016/j.ccell.2015.03.008,,0,0,0,0
10.1161/01.atv.0000116863.37311.82,10.1161/circ.88.5.8222110,,0,0,0,0
10.1161/01.atv.0000079793.58054.2e,10.1161/res.89.7.e41,,0,0,0,0
10.1007/978-94-024-1279-6_5,10.1051/0004-6361+20030931,,0,0,0,0
10.1177/1060028017722007,10.1002/hep.27259.,10.1002/HEP.27259,0,0,1,0
10.1080/10409289.2015.1036345,10.1002/pis.10036,,0,0,0,0
10.1161/01.cir.27.6.1148,10.1161/res.8.5.1123,,0,0,0,0
10.1145/3387903.3389303,10.5555/1624775.1624804,,0,0,0,0
10.1161/01.str.18.2.325,10.1161/str.14.1.6401878,,0,0,0,0
10.1108/hff-12-2018-0766,10.1016/00119164(96)00037-9,,0,0,0,0
10.1177/2516865720913253,10.1038/gim.2015.138.,10.1038/GIM.2015.138,0,0,1,0
10.3389/fcimb.2020.582416,10.1016/j.drudis.2016.09.01,,0,0,0,0
10.1145/2851581.2892472,10.5555/1531826.1531836,,0,0,0,0
10.1080/19345747.2018.1496500,10.2307/2346101,,0,0,0,0
10.1161/01.cir.87.4.1093,10.1161/circ.65.1.6273010,,0,0,0,0
10.1044/persp2.sig6.4,10.1201/9780429246593,10.1201/9780429246593,1,0,0,0
10.1186/s12888-017-1362-7,10.1093/scan/nss1033,,0,0,0,0
10.1002/2013jg002472,10.1890/1540-9295,,0,0,0,0
10.1177/1071100713496385,10.1002/art.10612.,10.1002/ART.10612,0,0,1,0
10.3389/fpls.2019.00465,10.1007/s11103-008-9325-9325,,0,0,0,0
10.1145/1735970.1736051,10.1145/300979.300993,,0,0,0,0
10.1145/3178372.3179513,10.5555/520793.825722,,0,0,0,0
10.3389/fpubh.2020.00198,10.1111/all.14238.,10.1111/ALL.14238,0,0,1,0
10.1145/3025453.3025908,10.5555/1370951,,0,0,0,0
10.1161/01.hyp.37.4.1124,10.1161/hyp.35.1.82,,0,0,0,0
10.1161/01.hyp.0000088363.65943.6c,10.1161/hyp.37.6.1444,,0,0,0,0
10.1161/hc0502.104539,10.1161/circ.94.10.2364,,0,0,0,0
10.1093/ppar/praa025,10.15585/mmwr.mm6924e2,10.15585/mmwr.mm6924e2,1,0,0,0
10.1175/jcli-d-19-0673.1,10.1126/sciadv.aaz5006,10.1126/sciadv.aaz5006,1,0,0,0
10.1101/2020.11.12.20230870,10.1101/2020.06.08.20125989v1,,0,0,0,0
10.1007/978-1-4939-7469-6_13,10.1002/cyto.b.21072.,10.1002/CYTO.B.21072,0,0,1,0
10.1177/1758835920962362,10.1002/lary.28523.,10.1002/LARY.28523,0,0,1,0
10.2307/4089276,10.2307/2830103,,0,0,0,0
10.1007/s12035-016-9713-9,10.1136/adc.2006.1008837,,0,0,0,0
10.2307/4088900,10.2307/1743061,,0,0,0,0
10.1121/1.4919338,10.1111/j1748-7692.2012.00613.x,,0,0,0,0
10.1161/01.res.0000047530.88338.eb,10.1161/res.68.1.1984856,,0,0,0,0
10.1145/2426642.2259005,10.5555/549659,,0,0,0,0
10.1161/01.cir.59.6.1206,10.1161/circ.38.5.846,,0,0,0,0
10.1161/01.res.39.2.254,10.1161/res.26.3.361,,0,0,0,0
10.3280/para2014-003003,10.1080/00029157.1996.1040334,,0,0,0,0
10.2139/ssrn.2693003,10.1111/j.1911-3846.1998.tb00564.x/abstract,10.1111/J.1911-3846.1998.TB00564.X,0,0,1,0
10.1038/srep27860,10.61371/journal.pone.0068164,,0,0,0,0
10.1509/jm.10.0445,10.1509/jmkr.45.1.077,,0,0,0,0
10.1145/3341301.3359654,10.5555/1795974,,0,0,0,0
10.1049/mnl.2018.5160,10.1088/1361‐6463/aa935d,,0,0,0,0
10.1134/s1070363220060304,10.5923/j.ajps.20160601.01,,0,0,0,0
10.1088/1742-6596/1498/1/012034,10.1016/j.nima.2017.07.042.,10.1016/J.NIMA.2017.07.042,0,0,1,0
10.1155/2015/469353,10.1002/1521-3935(200207)203:10/11lt;1385::aid-macp138562;3.0.co;2-x,,0,0,0,0
10.1017/chol9780521868761.023,10.3138/9781442627772,10.3138/9781442627772,1,0,0,0
10.2307/3817002,10.2307/1508568,,0,0,0,0
10.1080/15377938.2018.1512918,10.1111/j.1745-9125.2011.00253.x.,10.1111/J.1745-9125.2011.00253.X,0,0,1,0
10.1161/01.res.83.2.133,10.1161/circ.92.9.2519,,0,0,0,0
10.1145/2687882,10.5555/2534458,,0,0,0,0
10.1128/aac.01900-13,10.1111/j.0105-2896.2004.00197,,0,0,0,0
10.1145/2749246.2749264,10.5555/646666.699740,,0,0,0,0
10.1007/s11230-016-9664-6,10.1007/s11230-015-9577-9,10.1007/s11230-015-9577-9,1,0,0,0
10.1080/02646838.2016.1221502,10.1080/02646831003587353.,10.1080/02646831003587353,0,0,1,0
10.1161/01.hyp.0000245678.56354.21,10.1161/hyp.25.2.166,,0,0,0,0
10.1145/2837614.2837641,10.5555/998675.999468,,0,0,0,0
10.1161/01.cir.65.4.719,10.1161/circ.62.5.7418155,,0,0,0,0
10.1002/2013jg002495,10.1007/s10021-13-9675-y,,0,0,0,0
10.1161/01.str.29.12.2656,10.1161/circ.88.4.8403348,,0,0,0,0
10.1161/circresaha.107.170399,10.1161/res.89.12.1216,,0,0,0,0
10.1161/01.str.0000126482.86708.37,10.1161/circ.91.5.1314,,0,0,0,0
10.2337/dc08-1639,10.3109/03093649909071618,10.3109/03093649909071618,1,0,0,0
10.3389/fphys.2019.01609,10.1387/ijdb.031776my,,0,0,0,0
10.1145/3320275,10.5555/3129633.3129644,,0,0,0,0
10.1161/circulationaha.108.811141,10.1161/circ.96.4.1165,,0,0,0,0
10.1080/09603107.2014.924297,10.1093/biomet/68.1.165.,10.1093/BIOMET/68.1.165,0,0,1,0
10.3389/fenrg.2020.579014,10.1002/apj,,0,0,0,0
10.3389/fmicb.2018.02247,"10.1053/j.gastro,.2011.06.064",,0,0,0,0
10.14233/ajchem.2020.22416,10.1080/21553769.2019.1622596.,10.1080/21553769.2019.1622596,0,0,1,0
10.1016/j.ijdevneu.2016.08.003,10.1186/1475‐2891‐9‐3,,0,0,0,0
10.1007/s00003-011-0736-x,10.4014/jmb.0908.08007,10.4014/jmb.0908.08007,1,0,0,0
10.1242/dev.145623,10.1126sol;science.1065769,,0,0,0,0
10.2478/s11686-014-0277-4,10.1016/j.immuni.2005.09.006.http://dx.doi.org/10.1016/j.immuni.2005.09.006,10.1016/J.IMMUNI.2005.09.006,0,1,0,0
10.1161/01.str.15.3.413,10.1161/res.52.5.6851007,,0,0,0,0
10.1177/1087054714539995,10.1007/s10802-009-0336-y,,0,0,0,0
10.1161/01.str.26.11.2048,10.1161/str.21.12.2264074,,0,0,0,0
10.3835/plantgenome2017.01.0001,10.1111/j.1365‐3059.2009.02144.x,,0,0,0,0
10.1007/s00784-018-2513-z,10.1016/j.jdent.2009.11.004.,10.1016/J.JDENT.2009.11.004,0,0,1,0
10.22495/rgcv10i3editorial,10.46557/001c.12967,10.46557/001c.12967,1,0,0,0
10.1007/978-981-13-2790-2_3,10.1164/arrd.1980.121.2.389,,0,0,0,0
10.1002/2017jb014218,10.1007/sl1440-011-0154-3,,0,0,0,0
10.1155/2014/497384,10.1038/srep02082.,10.1038/SREP02082,0,0,1,0
10.1161/01.res.35.5.752,10.1161/res.22.1.57,,0,0,0,0
10.1080/02726351.2016.1138262,10.1016/j.powtec.2009.10.022.,10.1016/J.POWTEC.2009.10.022,0,0,1,0
10.5688/ajpe75233,10.1002/j.0022-0337.2004.68.8.tb03835.x,10.1002/j.0022-0337.2004.68.8.tb03835.x,1,0,0,0
10.1161/01.cir.77.4.721,10.1161/res.17.4.312,,0,0,0,0
10.1145/2791060.2796539,10.5555/998675.999478,,0,0,0,0
10.3389/fpsyg.2020.568941,10.1989/ejihpe.v7i1.192,10.1989/ejihpe.v7i1.192,1,0,0,0
10.1161/01.str.0000082721.62796.09,10.1161/str.17.4.3526644,,0,0,0,0
10.1161/01.cir.97.17.1738,10.1161/res.68.1.1984858,,0,0,0,0
10.3389/fmicb.2014.00176,10.1038/ncb2793ncb2793,,0,0,0,0
10.1108/jhti-07-2020-0139,10.1101/2020.041,,0,0,0,0
10.1145/1462159.1462160,10.5555/1060289.1060324,,0,0,0,0
10.1161/01.hyp.0000101686.98973.a3,10.1161/hyp.37.2.541,,0,0,0,0
10.1177/2333794x19862712,10.4103/09723919.125762,,0,0,0,0
10.1161/01.cir.0000143893.18451.0e,10.1161/circ.103.2.184,,0,0,0,0
10.1080/15384047.2017.1373214,10.1007/s13277-015-4445-4.,10.1007/S13277-015-4445-4,0,0,1,0
10.1215/9781478002420-007,10.1515/9780823264698,10.1515/9780823264698,1,0,0,0
10.1002/9781119312994.apr0605,10.2306/scienceasia1513‐1874.2015.41.012,,0,0,0,0
10.1093/comjnl/bxz162,10.1016/j.knosys.2016.07.01,,0,0,0,0
10.1161/01.atv.20.12.2587,10.1161/atvb.19.8.1938,,0,0,0,0
10.1161/01.cir.47.2.399,10.1161/circ.22.4.583,,0,0,0,0
10.1161/hypertensionaha.109.134361,10.1161/res.88.2.145,,0,0,0,0
10.1161/01.res.78.6.1100,10.1161/circ.74.5.3769170,,0,0,0,0
10.1145/3343031.3350966,10.5555/2832415.2832431,,0,0,0,0
10.1145/65294.65313,10.5555/25596.25598,,0,0,0,0
10.3389/fonc.2020.01602,10.1002/cam4,,0,0,0,0
10.4018/978-1-7998-1404-7.ch009,10.14265.21.1.005,,0,0,0,0
10.14710/jwl.8.1.67-83,10.1016/j.chb.2017.02.025.,10.1016/J.CHB.2017.02.025,0,0,1,0
10.1161/circresaha.119.316065,10.1161/atvb.18.4.526,,0,0,0,0
10.1177/2516865720913253,10.1080/15265161.2010.494215.,10.1080/15265161.2010.494215,0,0,1,0
10.1007/s11187-019-00225-x,10.1007/s11187-010-9299-y.,10.1007/S11187-010-9299-Y,0,0,1,0
10.1155/2017/4909363,10.3969/j.issn.1000-4874.2010.05.015,,0,0,0,0
10.1101/076653,10.1186/s13073-0160339-3,,0,0,0,0
10.1111/bjep.12115,10.1146/annurevpsych-120710-100431,,0,0,0,0
10.1075/btl.137.07bas,10.1075/target.25.2.o3kru,,0,0,0,0
10.1080/03634523.2014.1002509,10.1037/1040–3590.7.3.238,,0,0,0,0
10.1080/15332640.2014.1002877,10.2307/4615733,,0,0,0,0
10.1002/9781118829516.ch18,10.1037/0882‐7974.14.3.458,,0,0,0,0
10.1161/01.cir.75.5.930,10.1161/circ.52.1.1132122,,0,0,0,0
10.1080/00032719.2012.677986,10.1016/j.chroma.2008.08.045.,10.1016/J.CHROMA.2008.08.045,0,0,1,0
10.1101/637892,10.1613/jair.953.,10.1613/JAIR.953,0,0,1,0
10.1186/s41043-017-0079-z,10.1016/j.ajog,,0,0,0,0
10.1002/2013ef000224,10.1007/s10584‐010‐9922‐6,,0,0,0,0
10.3389/fpls.2018.00889,10.1101/gr.158701,,0,0,0,0
10.1177/1745691618774535,10.1177/1745691617748966.,10.1177/1745691617748966,0,0,1,0
10.1155/2020/8814878,10.4103/0973-1482.197561,,0,0,0,0
10.3389/fneur.2019.00277,10.1098/rspb.2017.145,,0,0,0,0
10.7717/peerj.8641,10.2307/41412577,,0,0,0,0
10.1080/13803611.2019.1601571,10.1207/s15430421tip4102,,0,0,0,0
10.1080/15592324.2017.1368938,10.1016/j.egypro.2012.01.057.,10.1016/J.EGYPRO.2012.01.057,0,0,1,0
10.1007/s11368-017-1759-4,10.1007/s11356-11014-13720-z,,0,0,0,0
10.1007/s00438-020-01694-6,10.1016/jvetmic200702024,,0,0,0,0
10.1161/hc3601.095708,10.1161/circ.99.3.406,,0,0,0,0
10.1002/erv.2307,10.1111/j.1440‐1754.2010.01884.x,,0,0,0,0
10.1177/0093650212467031,10.1080/17512786.2011.60193,,0,0,0,0
10.4018/978-1-61350-132-0.ch007,10.1002/ab.20290,10.1002/ab.20290,1,0,0,0
10.1007/s11938-018-0173-3,10.1111/apt.13971.,10.1111/APT.13971,0,0,1,0
10.1145/1047659.1040316,10.5555/646187.683250,,0,0,0,0
10.1007/978-3-030-46923-8_11,10.1517/17425247.2015.96084,,0,0,0,0
10.1161/circulationaha.113.003192,10.1161/atvb.18.11.1771,,0,0,0,0
10.1145/3184120,10.5555/1315451.1315523,,0,0,0,0
10.1002/hpm.2337,10.1186/1478-4491-1189-1120,,0,0,0,0
10.1145/2684464.2684470,10.5555/1382436.1382751,,0,0,0,0
10.1161/hypertensionaha.115.07042,10.1161/res.82.3.337,,0,0,0,0
10.1161/01.res.60.5.683,10.1161/res.56.5.2581718,,0,0,0,0
10.1007/s10570-016-1111-y,10.2310/6480.2005.00028,,0,0,0,0
10.1161/01.str.18.6.990,10.1161/str.15.1.6695427,,0,0,0,0
10.1161/01.atv.0000094396.24766.dd,10.1161/res.82.2.147,,0,0,0,0
10.1007/s11738-017-2563-x,10.1186/1471-2164-9-312-&gt,,0,0,0,0
10.1161/01.atv.20.4.957,10.1161/circ.90.1.8026044,,0,0,0,0
10.1161/01.res.6.5.570,10.1161/circ.4.4.522,,0,0,0,0
10.1177/1527476419851088,10.1145/3071088.3071092.,10.1145/3071088.3071092,0,0,1,0
10.1525/cond.2011.100073,10.2307/20456065,,0,0,0,0
10.1161/jaha.114.000804,10.1161/atvb.20.12.2579,,0,0,0,0
10.3366/pah.2020.0351,10.1515/9781503605732,10.1515/9781503605732,1,0,0,0
10.1111/cdev.12663,10.1080/025685543.2013.850129,,0,0,0,0
10.1161/hq0102.101770,10.1161/circ.92.3.357,,0,0,0,0
10.21484/kros.2018.15.1.53,10.1016/j.envsci.2005.06.014.,10.1016/J.ENVSCI.2005.06.014,0,0,1,0
10.1080/02580136.2015.1046111,10.46469/mq.2004.45.2.3,10.46469/mq.2004.45.2.3,1,0,0,0
10.1177/0002716213517066,10.1515/9780804778169,10.1515/9780804778169,1,0,0,0
10.1145/3236024.3236063,10.5555/2486788.2486881,,0,0,0,0
10.1016/j.ijdevneu.2018.10.001,10.4449/aib.v135i1.636,,0,0,0,0
10.1002/2015gb005351,10.1016/jmarchem.2014.12.005,,0,0,0,0
10.1161/circresaha.109.212589,10.1161/circulationaha.104.526749,,0,0,0,0
10.1086/668849,10.2307/40680138,,0,0,0,0
10.1007/s13181-020-00772-w,10.1096/fasebj.2019.33.1_supplement.672.7,,0,0,0,0
10.2139/ssrn.1091093,10.1201/9780429246593,10.1201/9780429246593,1,0,0,0
10.1177/0013916518825289,10.5198/jtlu.2016.796,,0,0,0,0
10.1145/986710.986726,10.5555/380171.380179,,0,0,0,0
10.14778/2733004.2733025,10.14778/3402755.3402784,10.14778/3402755.3402784,1,0,0,0
10.1145/583960.583965,10.5555/822070.822234,,0,0,0,0
10.1161/01.str.28.9.1702,10.1161/str.25.12.7974582,,0,0,0,0
10.1111/jan.12152,10.1111/j.1365‐2702.2008.02344.x,,0,0,0,0
10.1161/circulationaha.104.486977,10.1161/circ.73.4.3948367,,0,0,0,0
10.1161/01.cir.59.3.506,10.1161/circ.49.2.226,,0,0,0,0
10.1161/01.res.57.4.517,10.1161/res.45.1.445692,,0,0,0,0
10.1161/01.str.32.4.883,10.1161/str.17.4.3738938,,0,0,0,0
10.1155/2012/872856,10.1080/15533171003629147,10.1080/15533171003629147,1,0,0,0
10.1145/2837185.2843851,10.5555/1953048.2078195,,0,0,0,0
10.1145/3321707.3321730,10.5555/1762545.1762618,,0,0,0,0
10.1007/s10389-020-01283-2,10.1146/annurev-publhealth031816-044618,,0,0,0,0
10.1080/15440478.2019.1629149,10.1080/15440478.2015.1130005,,0,0,0,0
10.1161/atvbaha.107.145557,10.1161/hyp.33.6.1425,,0,0,0,0
10.1080/02646838.2017.1313966,10.1002/jclp,,0,0,0,0
10.1161/hypertensionaha.108.122341,10.1161/circ.101.3.329,,0,0,0,0
10.1161/01.cir.102.11.1276,10.1161/circ.58.6.709763,,0,0,0,0
10.1161/01.cir.0000019905.18467.07,10.1161/circ.101.9.948,,0,0,0,0
10.1145/2976796.2976857,10.5555/645926.671854,,0,0,0,0
10.1161/hypertensionaha.110.150524,10.1161/circ.102.15.1788,,0,0,0,0
10.1161/01.cir.100.10.1134,10.1161/circ.82.2.2372896,,0,0,0,0
10.3852/13-263,10.1111/j.l469-8137.2006.01735.x,,0,0,0,0
10.1080/00461520.2013.804394,10.1080/00461520.2013.7758958,,0,0,0,0
10.3389/fnagi.2020.602510,10.1186/alzrt143,10.1186/alzrt143,1,0,0,0
10.1080/13229400.2014.11082009,10.1177/0192513×06294593,,0,0,0,0
10.1161/01.cir.0000141295.60857.30,10.1161/circ.87.2.8425293,,0,0,0,0
10.1002/9781119438519.ch55,10.1007/978‐1‐4614‐0586‐3_25,,0,0,0,0
10.1002/2015gl063186,10.1007/s10291‐012‐0255‐y,,0,0,0,0
10.1186/s12887-018-1320-7,10.1136/archdischild-2015-309458.,10.1136/ARCHDISCHILD-2015-309458,0,0,1,0
10.1525/ca.2013.32.1.176,10.2307/1260631,,0,0,0,0
10.1145/99164.99182,10.5555/327010.327237,,0,0,0,0
10.1161/01.cir.96.10.3384,10.1161/circ.87.2.8425283,,0,0,0,0
10.1891/1946-6560.3.2.231,10.1007/s10896-005-7797,,0,0,0,0
10.1161/01.cir.0000157736.19739.d0,10.1161/str.26.9.1707,,0,0,0,0
10.1145/763988.763990,10.5555/227726.227786,,0,0,0,0
10.1161/01.cir.0000057982.50167.6e,10.1161/circ.84.1.2060112,,0,0,0,0
10.1161/01.cir.0000157183.21404.63,10.1161/circ.104.2.215,,0,0,0,0
10.1177/1363460718770444,10.1515/9780804785358,10.1515/9780804785358,1,0,0,0
10.1007/s12520-019-00967-5,10.23898/litikuma0016,,0,0,0,0
10.1007/s11356-018-2996-9,10.1269/env-1-2,,0,0,0,0
10.7554/elife.01473,10.1093/bioinformatics/btp237btp237,,0,0,0,0
10.1080/20909977.2020.1744802,10.1007/s00024-01902112-,,0,0,0,0
10.1161/01.str.29.11.2352,10.1161/str.28.10.1895,,0,0,0,0
